% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=193394, Tue Feb 27 15:18:45 2024, <python>{}</python>
127 2032 0.09760637121660527 1.4869314410797072 -195.18889968947127 -1.9389130083010880e+02 -192.14396957524926 -190.34575981878564   
128 2048 0.09536210730895381 1.489055930911953 -195.50713846463063 -1.9550713846463063e+02 -192.4591357522678 -191.672823392757   
129 2064 0.09276252684770421 1.4907656374757097 -196.51990190349528 -1.9651990190349528e+02 -193.57072611268117 -191.176722441957   
130 2080 0.09053077157310803 1.489978177521499 -196.78977774708565 -1.9678977774708565e+02 -194.81690978953645 -193.16432674673084   
131 2096 0.08808292394188452 1.4918894507198068 -197.30105745550563 -1.9730105745550563e+02 -195.4019620909121 -194.31149332690183   
132 2112 0.0859515774604604 1.4932165716502097 -197.38060352177928 -1.9738060352177928e+02 -196.20574278853434 -193.0040692657964   
133 2128 0.08380384162484059 1.491587220211227 -197.38511422470586 -1.9738511422470586e+02 -196.10571385495538 -194.25178181730345   
134 2144 0.0823283187130674 1.4931056303761836 -198.8163898779788 -1.9881638987797879e+02 -196.35884834338214 -194.63427529081494   
135 2160 0.08084221803680695 1.4947442020727675 -198.8163898779788 -1.9871707882874969e+02 -196.9344716450567 -195.25574724740702   
136 2176 0.07962549035146561 1.4955537453717098 -199.65502745268537 -1.9965502745268537e+02 -197.55092953958507 -195.56076379449098   
137 2192 0.07827484544109507 1.493102291749281 -199.98404961279638 -1.9998404961279638e+02 -197.83600904610074 -195.72864636833043   
138 2208 0.07654304781916793 1.494663842462663 -200.11075903722718 -2.0011075903722718e+02 -198.05917670765092 -195.94393159700084   
139 2224 0.07530353683534098 1.494898097016965 -200.11075903722718 -1.9990971401813613e+02 -198.58654174996437 -197.4799957850652   
140 2240 0.07420157693699436 1.4939797372787562 -200.67173356269734 -2.0067173356269734e+02 -198.66377266703972 -197.47378280844546   
141 2256 0.07330847415334717 1.4943755806674308 -200.82386483387202 -2.0082386483387202e+02 -198.7719106167495 -196.69364982848802   
142 2272 0.07256034280741379 1.4946389247514755 -200.95802787076417 -2.0095802787076417e+02 -199.87778605910674 -198.39990494927773   
143 2288 0.07138869357322258 1.493115538273719 -201.140037857599 -2.0114003785759900e+02 -199.8531748858594 -198.42504094551663   
144 2304 0.07027215505625176 1.494181778630405 -201.140037857599 -2.0074124241930340e+02 -199.67048056194372 -198.86228360673576   
145 2320 0.06921893943143337 1.4955743159179555 -201.140037857599 -2.0055825664531068e+02 -199.91747121318048 -198.79913175222288   
146 2336 0.06820555156247 1.496340166365039 -201.140037857599 -2.0059601243402113e+02 -199.44309136558067 -198.05008878095512   
147 2352 0.06743507738392715 1.4959507012961275 -201.140037857599 -2.0107094925518564e+02 -199.52354042718164 -198.31752959794133   
148 2368 0.06639948576322706 1.4968030912045802 -201.140037857599 -2.0107221429166546e+02 -200.114676546858 -198.51133615618252   
149 2384 0.06503599618407416 1.4987101180364146 -201.3107052739 -2.0131070527390000e+02 -200.32905387650067 -198.44286060286365   
150 2400 0.06350223555378126 1.4977707344308933 -201.43981428665415 -2.0143981428665415e+02 -200.546507256079 -198.89126188069784   
151 2416 0.061978685184244514 1.4985072897690745 -201.64699289034004 -2.0164699289034004e+02 -200.77782485020165 -198.69021512018105   
152 2432 0.060245364438169705 1.4973130383563682 -201.7425405221115 -2.0174254052211151e+02 -200.7327379475574 -200.0847734945895   
153 2448 0.05899621015328538 1.4974172451079115 -202.07432295795422 -2.0207432295795422e+02 -201.02484398596388 -200.31435281107406   
154 2464 0.05816885555854735 1.495463912014266 -202.64049539697976 -2.0264049539697976e+02 -201.26678429336786 -200.04938592650552   
155 2480 0.057186455391781084 1.496014751976085 -203.1843980140145 -2.0318439801401450e+02 -201.56716400035896 -200.987782766366   
156 2496 0.05632355738136205 1.497878909011614 -203.1843980140145 -2.0283290924954463e+02 -202.3578169399568 -200.530863968225   
157 2512 0.0554161974207904 1.498756909634962 -203.1843980140145 -2.0305394445447101e+02 -201.89823704227564 -201.35700789343977   
158 2528 0.05470569645963236 1.5001502749825604 -203.21490006795992 -2.0321490006795992e+02 -201.9758288084245 -201.17603887263755   
159 2544 0.05426259118217428 1.5010582744288747 -203.21490006795992 -2.0301078065813309e+02 -202.42245683256434 -201.82823361271653   
160 2560 0.053702683478838005 1.50320173221162 -203.21490006795992 -2.0277964752009541e+02 -202.13593463062807 -201.61883399369833   
161 2576 0.05332987453974994 1.5066575899519887 -203.21490006795992 -2.0306353917850745e+02 -202.0941467458257 -201.66315124886017   
162 2592 0.052973568800368964 1.5069144554775937 -203.21490006795992 -2.0299404577633234e+02 -202.26119779829074 -201.45123431393762   
163 2608 0.052388852525728176 1.5096117500993615 -203.26119263236004 -2.0326119263236004e+02 -202.44921592082497 -201.46126173555842   
164 2624 0.051438428405872295 1.5102098252536242 -203.66212121139142 -2.0366212121139142e+02 -202.37350262052752 -201.81849861298716   
165 2640 0.05066512859859235 1.5113991055257805 -203.66212121139142 -2.0357709262874462e+02 -202.59417591949395 -202.2833857402217   
166 2656 0.049914396899570446 1.5118131505647658 -203.66212121139142 -2.0346915622316848e+02 -203.06848679339777 -202.30943237706333   
